year;id;square;cadrant;x;y;z;code;det_mat_col;burnt;length;group_fab;bearing;plunge;us_field;article_corpus;nature;ACC;refit;raw_material;surface_state;surface_state_class;Macro tapho;Micro tapho;Cortex;% cortex;Loca cortex;Techno;Infos_support;fragment;technique;talon;remarques talon;Nuc. sur éc.;Conception;modalité;Typo simple;Typo;Loca. ret.;Accident;_ 2cm;remarques;long;larg;ép;Courbure;obj;couche;couch correl EJF_16_ EJO inf _172_200;Decapage;No faune;Id;Lettre seule;refit;8B;Type;Type HR;species;Bonne.Species_sans_indet_;Sp_nisp.avant.remont_;SPE.OL;Bodypart;Bodypart_Pre_refit_;Bodypart_segments;BodyPR_DS__sans_indet_;BodyPR_DS;Bodypart__4_seg;Portion;Segment;NDE;BUR;Landmark;diam antero_post;circ. SUR cercle pierr;circ. au_dessus pierrure;Type bois;Side;AGE;haut metaconide;haut protoBUC;Wear;Int_surf;Length;Width;Sh_circ;Sh_length;Surf_State;OverallSS;SURF OBSERV;Traces;Gnaw;Extent;FracType;Frac_shA;Frac_shB;EdgeS;Dist;Ret:#Zo;Ret:Comp;PN_type;GouttiereRUL;Sill_MC;MTARSE;glued;Region;Comments;DESSIN _APRES LIGNE358_EJOP SUP H8_IaIV_;NON ETUDIE;0;LIG2_9;BANDE.B_J;Fouille;Long bois;Long ribs;code;ZOOM
2019;4942;K5;IVa ;-11.128;5.731;-2.102;SILEX;;;3,7;NA;;;18;us18;NA;INDET;;Santonien;frais;1;;;;0;;Eclat débordant l.s;;;;ôté / cassé;;;indéterminé;;;;;;oct-20;;375;16;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4943;K5;IVd;-11.154;5.762;-2.101;COQUILLAGE;;;1,4;NA;;;18;us18;bead;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4944;K5;IVa ;-11.088;5.7;-2.105;FAUNE;;;3,3;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4944;4944;4944;;;;OS;;UNG3/4;;;;LBN?;;;;;;FR;;;;;;;;;;;;;;;39;;;;;;;;;;;;;;;;;;;;;;;;;;21817;;;nouvelle;;;OS;
2019;4945;K5;IVa ;-11.047;5.662;-2.088;GEOFACT;;;6,2;2;240;14;18;us18;NA;INDET;;Santonien;frais;0;;;;;;Naturel - Géofact;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4946;K5;IVa ;-11.039;5.649;-2.094;SILEX;;;3,9;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;1039;;Eclat cortical;>50%;Siret;;lisse ;;;indéterminé;;;;;Siret;>20;;339;30;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4947;K5;IVa ;-11.018;5.644;-2.097;SILEX;;;3,3;NA;;;18;us18;NA;INDET;;Santonien;frais;1;;;;0;;Eclat non cortical;;Fragment;;ôté / cassé;;;indéterminé;;;;;;oct-20;;326;194;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4948;K5;IVa ;-11.161;5.623;-2.083;FAUNE;;;4;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4948;4948;4948;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;42;;;;;;;;;;;;;;;;;;;;;;;;;;21818;;;nouvelle;;;OS;
2019;4949;K5;IVa ;-11.177;5.621;-2.077;FAUNE;;;2,9;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4949;4949;4949;;;;OS;;MAM;;;;LBN?;;;;;;FR;;;;;;;;;;;;;;;27;;;;;;;;;;;;;;;;;;;;;;;;;;21819;;;nouvelle;;;OS;
2019;4950;K5;IVa ;-11.188;5.523;-2.091;SILEX;;;2,9;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;100;;Eclat d'entame;;Fragment;Directe dur;lisse ;;;indéterminé;;;;;;>20;;289;271;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4951;K5;IVb ;-11.256;5.734;-2.083;SILEX;;;2;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;1039;;Eclat cortical;>50%;Fragment;;lisse ;;;indéterminé;;;;;;oct-20;;14;214;83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4952;K5;IVb ;-11.277;5.742;-2.09;FAUNE;;oui;2,7;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4952;4952;4952;;;;OS;;UNG3/4;;;;NID;;;;;;FR;;;BL;;;;;;;;;;;;28;;;;;;;;;;;;;;;;;;;;;;;;;;21820;;;nouvelle;;;OS BRULE;
2019;4953;K5;IVb ;-11.303;5.64;-2.105;SILEX;;;2,4;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;1039;;Eclat cortical;<50%;;;Punctiforme;;;indéterminé;;;;;;oct-20;;255;22;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4954;K5;IVb ;-11.404;5.625;-2.077;FAUNE;;;2;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4954;4954;4954;;;;OS;;MAM;;;;LBN?;;;;;;FR;;;;;;;;;;;;;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;21821;;;nouvelle;;;OS;
2019;4955;K5;IVb ;-11.372;5.565;-2.059;FAUNE;;;1,6;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4955;4955;4955;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;25;;;;;;;;;;;;;;;;;;;;;;;;;;21822;;;nouvelle;;;OS;
2019;4956;K5;IVb ;-11.382;5.563;-2.079;SILEX;;;2,9;NA;;;18;us18;MST;PM;;Santonien;frais;1;1;1;;0;;Eclat centré;;;Directe dur;lisse ;;;indéterminé;;;;;;oct-20;;264;168;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4957;K5;IVb ;-11.384;5.541;-2.081;FAUNE;;;2,7;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4957;4957;4957;;;;TTH;;UNG3/4;;;;TTH;;;;;;CRN;FR;;;;;;;;;;;;;;27;;;;;;;;;;;;;;;;;;;;;;;;;;21823;;;nouvelle;;;DENT;
2019;4958;K5;IVb ;-11.424;5.601;-2.085;COQUILLAGE;;;2;NA;;;18;us18;bead;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4959;K5;IVb ;-11.403;5.61;-2.089;FAUNE;;oui;2;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4959;4959;4959;;;;OS;;MAM;;;;NID;;;;;;FR;;;GR;;;;;;;;;;;;19;;;;;;;;;;;;;;;;;;;;;;;;;;21824;;;nouvelle;;;OS BRULE;
2019;4960;K5;IVb ;-11.451;5.655;-2.084;FAUNE;;;2,3;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4960;4960;4960;;;;OS;;MAM;;;;VRT?;;;;;;APO?;FR;;;;;;;;;;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;21825;;;nouvelle;;;OS;
2019;4961;K5;IVb ;-11.473;5.651;-2.081;FAUNE;;oui;3;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4961;4961;4961;;;;OS;;UNG3/4;;;;NID;;;;;;FR;;;BL;;;;;;;;;;;;31;;;;;;;;;;;;;;;;;;;;;;;;;;21826;;;nouvelle;;;OS BRULE;
2019;4962;K5;IVb ;-11.394;5.564;-2.084;FAUNE;;;2,4;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4962;4962;4962;;924;SEC;OS;;UNG3/4;;;;LBN?;;;;;;FR;;;;;;;;;;;;;;;25;;;;;;;;;;;;;;;;;;;;;;;;;;21827;;;nouvelle;;;OS;
2019;4963;K5;IVb ;-11.426;5.581;-2.079;SILEX;;;2,6;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance) traces d'ocre;2;;;;0;;Eclat non cortical;;;;Punctiforme;;;indéterminé;;;;;;oct-20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4964;K5;IVb ;-11.418;5.568;-2.085;FAUNE;;;2,3;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4964;4964;4964;;924;SEC;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;21828;;;nouvelle;;;OS;
2019;4965;K5;IVb ;-11.469;5.536;-2.068;FAUNE;;;5,4;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4965;4965;4965;;925;SEC;OS;;UNG2;;;;MAND;;;;;;BRAN;;;;;;;;;;;;;;;53;;;;;;;;;;;;;;;;;;;;;;;;;;21829;;;nouvelle;;;OS;
2019;4966;K5;IVb ;-11.408;5.525;-2.083;FAUNE;;;6;2;4;12;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4966;4966;4966;;;;OS;;UNG3/4;;;;17.RIB;;;;;;SH;FR;;;;;;;;;;;;;;56;;;;;;;;;;;;;;;;;;;;;;;;;;21830;;;nouvelle;;S;OS;
2019;4967;K5;IVb ;-11.479;5.538;-2.076;SILEX;;;3,7;NA;;;18;us18;MST;PM;;Santonien;lustré (brillance);2;;;;0;;Eclat débordant l.s;;;;lisse ;;;indéterminé;;;;;;oct-20;;123;361;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4968;K5;IVb ;-11.464;5.517;-2.063;SILEX;;;3,8;NA;;;18;us18;NA;INDET;;Santonien;frais;1;;;;1039;;Eclat cortical;>50%;Fragment;;;;;indéterminé;;;;;;oct-20;;357;24;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4969;K5;IVb ;-11.438;5.581;-2.083;MAT COL;hematite;;<1;NA;;;18;us18;col_mat;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4970;K5;IVb ;-11.466;5.593;-2.078;MAT COL;hematite;;<1;NA;;;18;us18;col_mat;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4971;K5;Ic;-11.356;5.485;-2.076;FAUNE;;;5,4;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4971;4971;4971;;;;ANT;;RANG;;;;1.ANT;;;;;;FR;;;;;;;;;;;;;;;58;;3;1;;NAP;0;;;;;NAP;NAP;;;;;;;;;;;;;;21831;;;nouvelle;S;;BOIS;
2019;4972;K5;Ic;-11.389;5.477;-2.076;FAUNE;;;3,8;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4972;4972;4972;;;;OS;;UNG2;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;21832;;;nouvelle;;;OS;
2019;4973;K5;IVb ;-11.35;5.502;-2.093;FAUNE;;;9,1;2;276;14;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4973;4973;4973;;925;SEC;ANT;;RANG;;;;1.ANT;;;;;;FR;;;;;;;;;;;;;;;89;;3;1;;NAP;0;;;;;NAP;NAP;;;;;;;;;;;;;;21833;;;nouvelle;S;;BOIS;
2019;4974;K5;IVb ;-11.398;5.569;-2.094;SILEX;;;2,9;NA;;;18;us18;NA;INDET;;Santonien;lustré/concassé;3;;;;0;;Eclat non cortical;;Fragment;;;;;indéterminé;;;;;;oct-20;;166;306;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4975;K5;IVb ;-11.365;5.575;-2.108;FAUNE;;;3,8;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4975;4975;4975;;925;SEC;;;;;;;;;;;;;;;;;;;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;21834;;;nouvelle;;;BOIS;
2019;4976;K5;IVb ;-11.332;5.58;-2.096;SILEX;;;2,9;NA;;;18;us18;NA;INDET;;Santonien;frais;1;;;;4059;;Eclat cortical;>50%;;;lisse ;;;indéterminé;;;;;;oct-20;;265;188;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4977;K5;IVb ;-11.433;5.572;-2.09;FAUNE;;;5,7;2;100;10;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4977;4977;4977;;927;SEC;OS;;CAB?;;;;MTP?;;;;;;SH;FR;;;;;;;;;;;;;;59;;;;;;;;;;;;;;;;;;;;;;;;;;21835;;;nouvelle;;;OS;
2019;4978;K5;IVb ;-11.479;5.609;-2.081;FAUNE;;;3,8;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4978;4978;4978;;;;OS;;UNG3/5;;;;RIB?;;;;;;FR;;;;;;;;;;;;;;;38;;;;;;;;;;;;;;;;;;;;;;;;;;21836;;;nouvelle;;;OS;
2019;4979;K5;IIIa;-11.51;5.598;-2.084;FAUNE;;;8,2;2;38;5;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4979;4979;4979;;927;SEC;;;;;;;;;;;;;;;;;;;;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;;;;21837;;;nouvelle;;;OS;
2019;4980;K5;IIIa;-11.521;5.571;-2.088;FAUNE;;;5,5;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4980;4980;4980;;;;ANT;;RANG;;;;1.ANT;;;;;;FR;;;;;;;;;;;;;;;56;;3;1;;NAP;0;;;;;NAP;NAP;;;;;;;;;;;;;;21838;;;nouvelle;S;;BOIS;
2019;4981;K5;IIIa;-11.567;5.622;-2.08;MAT COL;hematite;;<1;NA;;;18;us18;col_mat;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4982;K5;IIIa;-11.57;5.653;-2.086;SILEX;;;2,8;NA;;;18;us18;MST;PM;;Santonien;frais;1;;;;19;;Eclat cortical;<50%;Fragment;;facetté;;;Levallois ?;;;;;;oct-20;;23;211;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4983;K5;IIIa;-11.643;5.648;-2.079;SILEX;;;6;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;1039;;Eclat cortical;<50%;;Directe dur;lisse ;;;indéterminé;;;;;;>20;;529;37;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4984;K5;Ic;-11.488;5.447;-2.084;FAUNE;;;6,8;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4984;4984;4984;;;;OS;;UNG3/4;;;;17.RIB;;;;;;SH;FR;;;;;;;;;;;;;;64;;;;;;;;;;;;;;;;;;;;;;;;;;21839;;;nouvelle;;S;OS;
2019;4985;K5;IId ;-11.549;5.442;-2.084;FAUNE;;;3,3;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4985;4985;4985;;;;OS;;BB;;;;VRT;;;;;;14.tho;SP;;;;;;;;;;;;;;33;;;;;SOM;100;;;;;NAP;NAP;;;;;;;;;;;;;;21840;;;nouvelle;;;OS;
2019;4986;K5;IId ;-11.576;5.43;-2.101;FAUNE;;;4,6;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4986;4986;4986;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;46;;;;;;;;;;;;;;;;;;;;;;;;;;21841;;;nouvelle;;;OS;
2019;4987;K5;IId ;-11.541;5.424;-2.09;FAUNE;;;2,3;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4987;4987;4987;;;;OS;;UNG2?;;;;RIB?;;;;;;FR;;;;;;;;;;;;;;;37;;;;;;;;;;;;;;;;;;;;;;;;;;21842;;;nouvelle;;;OS;
2019;4988;K5;IId ;-11.568;5.455;-2.097;SILEX;;;3;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;19;;Eclat cortical;<50%;Fragment;;lisse ;;;indéterminé;;;;;;05-oct;;279;124;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4989;K5;IIIa;-11.643;5.591;-2.099;AUTRE ROCHE;;;3,2;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4990;K5;IIIa;-11.639;5.569;-2.094;FAUNE;;;4;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4990;4990;4990;;;;ANT;;RANG;;;;1.ANT;;;;;;FR;;;;PLUSIEURS MORCEAUX;;;;;;;;;;;43;;;;;NAP;0;;;;;NAP;NAP;;;;;;;;;;;;;;21843;;;nouvelle;S;;OS;
2019;4991;K5;IIIa;-11.645;5.539;-2.074;FAUNE;;;2,1;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4991;4991;4991;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;22;;;;;;;;;;;;;;;;;;;;;;;;;;21844;;;nouvelle;;;OS;
2019;4992;K5;IIIa;-11.576;5.64;-2.093;FAUNE;;;4,3;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4992;4992;4992;;;;OS;;UNG3/4;;;;RIB?;;;;;;FR;;;;;;;;;;;;;;;43;;;;;;;;;;;;;;;;;;;;;;;;;;21845;;;nouvelle;;;OS;
2019;4993;K5;IIIa;-11.72;5.525;-2.08;FAUNE;;;5,3;2;110;10;1819;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18/19;9.EJOP;NO. 4993;4993;4993;;;;OS;;UNG3/4;;;;17.RIB;;;;;;SH;FR;;;;;;;;;;;;;;56;;;;;;;;;;;;;;;;;;;;;;;;;;21846;;;nouvelle;;S;OS;
2019;4994;K5;IIId;-11.688;5.969;-2.095;FAUNE;;;1,6;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 4994;4994;4994;;;;TTH;;RANG;;;;TTH;;;;;;PM;CRN;;;;;;;;;;;;;;17;;;;;NAP;0;;;;;NAP;NAP;;;;;;;;;;;;;;21847;;;nouvelle;;;DENT;
2019;4995;K5;IIIc;-11.771;5.932;-2.095;SILEX;;;3,3;NA;;;19;us19;NA;INDET;;Santonien;lustré (brillance);2;;;;1039;;Eclat cortical;>50%;Fragment;;;;;indéterminé;;;;;;oct-20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4996;K5;IIIc;-11.8;5.928;-2.074;FAUNE;;;4,7;NA;;;19;us19;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US19b;9.EJOP;NO. 4996;4996;4996;;926;SEC;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;41;;;;;;;;;;;;;;;;;;;;;;;;;;21848;;;nouvelle;;;OS;
2019;4997;K5;IIIc;-11.831;5.917;-2.093;FAUNE;;;2,9;NA;;;19;us19;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US19b;9.EJOP;NO. 4997;4997;4997;;;;OS;;BB;;;;26.MC;;;;;;SH;FR;;;;;;;;;F/J;;;;;30;;1;1;;REL;100;CUT;;;;F;S;;;;;;;;;;;;;;21849;;;nouvelle;;;OS;
2019;4998;K5;IIIc;-11.842;5.93;-2.104;SILEX;;;4,3;NA;;;19;us19;NA;INDET;;Santonien;lustré (brillance);2;;;;4059;;Eclat cortical;<50%;Fragment;;lisse ;;;indéterminé;;;;;;>20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;4999;K5;IIIc;-11.827;5.968;-2.08;FAUNE;;;3,8;NA;;;19;us19;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US19b;9.EJOP;NO. 4999;4999;4999;;926;SEC;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;;;;;;;;;;;;;;;;;;;;;;;;;;21850;;;nouvelle;;;OS;
2019;5000;K5;IIIc;-11.959;5.848;-2.093;FAUNE;;;2,1;NA;;;19;us19;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US19b;9.EJOP;NO. 5000;5000;5000;;;;OS;;UNG2/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;21851;;;nouvelle;;;OS;
2019;5001;K5;IIIb;-11.789;5.748;-2.094;FAUNE;;;2,4;NA;;;19;us19;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US19b;9.EJOP;NO. 5001;5001;5001;;;;OS;;MAM;;;;LBN?;;;;;;FR;;;;;;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;21852;;;nouvelle;;;OS;
2019;5002;K5;IIIb;-11.969;5.586;-2.093;FAUNE;;;2,2;NA;;;19;us19;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US19b;9.EJOP;NO. 5002;5002;5002;;;;OS;;UNG2/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;21853;;;nouvelle;;;OS;
2019;5003;K5;IIIb;-11.906;5.522;-2.076;FAUNE;;;2,8;NA;;;19;us19;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US19b;9.EJOP;NO. 5003;5003;5003;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;29;;;;;;;;;;;;;;;;;;;;;;;;;;21854;;;nouvelle;;;OS;
2019;5004;K5;IIc ;-11.823;5.38;-2.096;FAUNE;;oui;2,3;NA;;;19;us19;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US19b;9.EJOP;NO. 5004;5004;5004;;;;OS;;MAM;;;;NID;;;;;;FR;;;BL;;;;;;;;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;21855;;;nouvelle;;;OS BRULE;
2019;5005;K5;IIb ;-11.776;5.223;-2.085;FAUNE;;;3,1;NA;;;19;us19;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US19b;9.EJOP;NO. 5005;5005;5005;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;33;;;;;;;;;;;;;;;;;;;;;;;;;;21856;;;nouvelle;;;OS;
2019;5006;K5;IIb ;-11.765;5.221;-2.09;FAUNE;;;2,5;NA;;;19;us19;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US19b;9.EJOP;NO. 5006;5006;5006;;;;OS;;UNG2/4;;;;LBN?;;;;;;FR;;;;;;;;;;;;;;;25;;;;;;;;;;;;;;;;;;;;;;;;;;21857;;;nouvelle;;;OS;
2019;5007;K5;Iia;-11.746;5.217;-2.094;SILEX;;;4,3;NA;;;19;us19;NA;INDET;;Santonien;lustré (brillance);2;;;;100;;Eclat d'entame;;Fragment;;;;;indéterminé;;;;;;>20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;5008;K5;IIb ;-11.965;4.988;-2.092;FAUNE;;;2,3;NA;;;19;us19;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US19b;9.EJOP;NO. 5008;5008;5008;;;;OS;;MAM;;;;NID;;;;;;FR;;;;;;;;;;;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;21858;;;nouvelle;;;OS;
2019;5009;J5;IIa;-10.608;5.094;-2.102;FAUNE;;;3,4;NA;;;18;us18;NA;NA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;US18;9.EJOP;NO. 5009;5009;5009;;;;OS;;UNG3/4;;;;LBN;;;;;;SH;FR;;;;;;;;;;;;;;32;;;;;;;;;;;;;;;;;;;;;;;;;;21859;;;nouvelle;;;OS;
2019;5010;J4;IVd;-10.062;4.786;-2.109;SILEX;;;2,2;NA;;;18;us18;NA;INDET;;Santonien;lustré (brillance);2;;;;0;;Eclat non cortical;;Fragment;;;;;indéterminé;;;;;;05-oct;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
